,County Code,Election Date,Unique PCT Identifier,Precinct Polling Location,Total Registered,Contest Name,District,Contest Code,Candidate,Party,Vote Total
0,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,United States Senator, ,120000,Rick Scott,REP,"414
"
1,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,United States Senator, ,120000,Bill Nelson,DEM,"565
"
2,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,United States Senator, ,120000,WriteinVotes, ,"0
"
3,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,United States Senator, ,120000,OverVotes, ,"0
"
4,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,United States Senator, ,120000,UnderVotes, ,"7
"
5,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Representative in Congress, District 5,140050,Virginia Fuller,REP,"325
"
6,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Representative in Congress, District 5,140050,Al Lawson,DEM,"650
"
7,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Representative in Congress, District 5,140050,OverVotes, ,"0
"
8,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Representative in Congress, District 5,140050,UnderVotes, ,"13
"
9,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Governor, ,160000,DeSantis / Nu̱ez,REP,"442
"
10,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Governor, ,160000,Gillum / King,DEM,"530
"
11,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Governor, ,160000,Richardson / Argenziano,REF,"2
"
12,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Governor, ,160000,Gibson / Wilds,NPA,"4
"
13,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Governor, ,160000,Foley / Tutton,NPA,"2
"
14,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Governor, ,160000,Stanley / McJury,NPA,"2
"
15,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Governor, ,160000,WriteinVotes, ,"0
"
16,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Governor, ,160000,OverVotes, ,"0
"
17,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Governor, ,160000,UnderVotes, ,"2
"
18,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Attorney General, ,160200,Ashley Moody,REP,"444
"
19,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Attorney General, ,160200,Sean Shaw,DEM,"509
"
20,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Attorney General, ,160200,Jeffrey Marc Siskind,NPA,"16
"
21,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Attorney General, ,160200,OverVotes, ,"0
"
22,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Attorney General, ,160200,UnderVotes, ,"19
"
23,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Chief Financial Officer, ,160500,Jimmy Patronis,REP,"478
"
24,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Chief Financial Officer, ,160500,Jeremy Ring,DEM,"494
"
25,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Chief Financial Officer, ,160500,WriteinVotes, ,"0
"
26,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Chief Financial Officer, ,160500,OverVotes, ,"0
"
27,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Chief Financial Officer, ,160500,UnderVotes, ,"15
"
28,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Commissioner of Agriculture, ,160800,Matt Caldwell,REP,"450
"
29,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Commissioner of Agriculture, ,160800,"Nicole ""Nikki"" Fried",DEM,"522
"
30,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Commissioner of Agriculture, ,160800,OverVotes, ,"0
"
31,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Commissioner of Agriculture, ,160800,UnderVotes, ,"16
"
32,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,County Commissioner, District 2,380020,Anthony Viegbesie,DEM,"480
"
33,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,County Commissioner, District 2,380020,Douglas Croley,NPA,"485
"
34,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,County Commissioner, District 2,380020,OverVotes, ,"0
"
35,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,County Commissioner, District 2,380020,UnderVotes, ,"23
"
36,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Alan Lawson,Justice of the Supreme Court,500001,Yes,NOP,"659
"
37,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Alan Lawson,Justice of the Supreme Court,500001,No,NOP,"259
"
38,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Alan Lawson,Justice of the Supreme Court,500001,OverVotes, ,"0
"
39,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Alan Lawson,Justice of the Supreme Court,500001,UnderVotes, ,"70
"
40,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Harvey Jay,First District Court of Appeal,520101,Yes,NOP,"643
"
41,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Harvey Jay,First District Court of Appeal,520101,No,NOP,"262
"
42,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Harvey Jay,First District Court of Appeal,520101,OverVotes, ,"0
"
43,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Harvey Jay,First District Court of Appeal,520101,UnderVotes, ,"83
"
44,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Stephanie Ray,First District Court of Appeal,520102,Yes,NOP,"649
"
45,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Stephanie Ray,First District Court of Appeal,520102,No,NOP,"244
"
46,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Stephanie Ray,First District Court of Appeal,520102,OverVotes, ,"0
"
47,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Stephanie Ray,First District Court of Appeal,520102,UnderVotes, ,"95
"
48,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Brad Thomas,First District Court of Appeal,520103,Yes,NOP,"637
"
49,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Brad Thomas,First District Court of Appeal,520103,No,NOP,"255
"
50,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Brad Thomas,First District Court of Appeal,520103,OverVotes, ,"0
"
51,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Brad Thomas,First District Court of Appeal,520103,UnderVotes, ,"96
"
52,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Kemmerly Thomas,First District Court of Appeal,520104,Yes,NOP,"632
"
53,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Kemmerly Thomas,First District Court of Appeal,520104,No,NOP,"262
"
54,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Kemmerly Thomas,First District Court of Appeal,520104,OverVotes, ,"0
"
55,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Kemmerly Thomas,First District Court of Appeal,520104,UnderVotes, ,"94
"
56,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Allen Winsor,First District Court of Appeal,520105,Yes,NOP,"628
"
57,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Allen Winsor,First District Court of Appeal,520105,No,NOP,"269
"
58,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Allen Winsor,First District Court of Appeal,520105,OverVotes, ,"0
"
59,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Retention of Allen Winsor,First District Court of Appeal,520105,UnderVotes, ,"91
"
60,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Circuit Judge," 2nd Judicial Circuit, Group 12",550212,Lisa Barclay Fountain,NOP,"286
"
61,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Circuit Judge," 2nd Judicial Circuit, Group 12",550212,David Frank,NOP,"615
"
62,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Circuit Judge," 2nd Judicial Circuit, Group 12",550212,OverVotes, ,"0
"
63,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Circuit Judge," 2nd Judicial Circuit, Group 12",550212,UnderVotes, ,"87
"
64,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,School Board, District 2,610002,Rodney Moore,NOP,"325
"
65,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,School Board, District 2,610002,Steve Scott,NOP,"627
"
66,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,School Board, District 2,610002,OverVotes, ,"0
"
67,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,School Board, District 2,610002,UnderVotes, ,"36
"
68,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Gadsden Soil and Water Conservation District, Group 2,838102,Marshall Gazaway,NOP,"164
"
69,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Gadsden Soil and Water Conservation District, Group 2,838102,Russell VanLandingham,NOP,"745
"
70,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Gadsden Soil and Water Conservation District, Group 2,838102,OverVotes, ,"0
"
71,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Gadsden Soil and Water Conservation District, Group 2,838102,UnderVotes, ,"79
"
72,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Amendment No. 1: Increased Homestead Property Tax Exemption, ,900001,Yes for Approval,NOP,"420
"
73,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Amendment No. 1: Increased Homestead Property Tax Exemption, ,900001,No for Rejection,NOP,"543
"
74,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Amendment No. 1: Increased Homestead Property Tax Exemption, ,900001,OverVotes, ,"0
"
75,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Amendment No. 1: Increased Homestead Property Tax Exemption, ,900001,UnderVotes, ,"25
"
76,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Amendment No. 2: Limitations on Property Tax Assessments, ,900002,Yes for Approval,NOP,"561
"
77,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Amendment No. 2: Limitations on Property Tax Assessments, ,900002,No for Rejection,NOP,"397
"
78,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Amendment No. 2: Limitations on Property Tax Assessments, ,900002,OverVotes, ,"1
"
79,GAD,11/06/2018,1,Pre. 1 Centenary United Method,1412,Amendment No. 2: Limitations on Property Tax Assessments, ,900002,UnderVotes, ,"29
"
