,County Code,Election Date,Unique PCT Identifier,Precinct Polling Location,Total Registered,Contest Name,District,Contest Code,Candidate,Party,Vote Total
0,PUT,11/06/2018,01,South Putnam Government Center,955,United States Senator, ,120000,Rick Scott,REP,"315
"
1,PUT,11/06/2018,01,South Putnam Government Center,955,United States Senator, ,120000,Bill Nelson,DEM,"276
"
2,PUT,11/06/2018,01,South Putnam Government Center,955,United States Senator, ,120000,WriteinVotes, ,"3
"
3,PUT,11/06/2018,01,South Putnam Government Center,955,United States Senator, ,120000,OverVotes, ,"0
"
4,PUT,11/06/2018,01,South Putnam Government Center,955,United States Senator, ,120000,UnderVotes, ,"5
"
5,PUT,11/06/2018,01,South Putnam Government Center,955,Representative in Congress, District 3,140030,Ted Yoho,REP,"325
"
6,PUT,11/06/2018,01,South Putnam Government Center,955,Representative in Congress, District 3,140030,Yvonne Hayes Hinson,DEM,"261
"
7,PUT,11/06/2018,01,South Putnam Government Center,955,Representative in Congress, District 3,140030,OverVotes, ,"0
"
8,PUT,11/06/2018,01,South Putnam Government Center,955,Representative in Congress, District 3,140030,UnderVotes, ,"13
"
9,PUT,11/06/2018,01,South Putnam Government Center,955,Governor, ,160000,DeSantis / Nu̱ez,REP,"297
"
10,PUT,11/06/2018,01,South Putnam Government Center,955,Governor, ,160000,Gillum / King,DEM,"281
"
11,PUT,11/06/2018,01,South Putnam Government Center,955,Governor, ,160000,Richardson / Argenziano,REF,"4
"
12,PUT,11/06/2018,01,South Putnam Government Center,955,Governor, ,160000,Gibson / Wilds,NPA,"5
"
13,PUT,11/06/2018,01,South Putnam Government Center,955,Governor, ,160000,Foley / Tutton,NPA,"7
"
14,PUT,11/06/2018,01,South Putnam Government Center,955,Governor, ,160000,Stanley / McJury,NPA,"2
"
15,PUT,11/06/2018,01,South Putnam Government Center,955,Governor, ,160000,WriteinVotes, ,"0
"
16,PUT,11/06/2018,01,South Putnam Government Center,955,Governor, ,160000,OverVotes, ,"1
"
17,PUT,11/06/2018,01,South Putnam Government Center,955,Governor, ,160000,UnderVotes, ,"2
"
18,PUT,11/06/2018,01,South Putnam Government Center,955,Attorney General, ,160200,Ashley Moody,REP,"324
"
19,PUT,11/06/2018,01,South Putnam Government Center,955,Attorney General, ,160200,Sean Shaw,DEM,"253
"
20,PUT,11/06/2018,01,South Putnam Government Center,955,Attorney General, ,160200,Jeffrey Marc Siskind,NPA,"12
"
21,PUT,11/06/2018,01,South Putnam Government Center,955,Attorney General, ,160200,OverVotes, ,"0
"
22,PUT,11/06/2018,01,South Putnam Government Center,955,Attorney General, ,160200,UnderVotes, ,"10
"
23,PUT,11/06/2018,01,South Putnam Government Center,955,Chief Financial Officer, ,160500,Jimmy Patronis,REP,"308
"
24,PUT,11/06/2018,01,South Putnam Government Center,955,Chief Financial Officer, ,160500,Jeremy Ring,DEM,"266
"
25,PUT,11/06/2018,01,South Putnam Government Center,955,Chief Financial Officer, ,160500,WriteinVotes, ,"1
"
26,PUT,11/06/2018,01,South Putnam Government Center,955,Chief Financial Officer, ,160500,OverVotes, ,"0
"
27,PUT,11/06/2018,01,South Putnam Government Center,955,Chief Financial Officer, ,160500,UnderVotes, ,"24
"
28,PUT,11/06/2018,01,South Putnam Government Center,955,Commissioner of Agriculture, ,160800,Matt Caldwell,REP,"312
"
29,PUT,11/06/2018,01,South Putnam Government Center,955,Commissioner of Agriculture, ,160800,"Nicole ""Nikki"" Fried",DEM,"272
"
30,PUT,11/06/2018,01,South Putnam Government Center,955,Commissioner of Agriculture, ,160800,OverVotes, ,"0
"
31,PUT,11/06/2018,01,South Putnam Government Center,955,Commissioner of Agriculture, ,160800,UnderVotes, ,"15
"
32,PUT,11/06/2018,01,South Putnam Government Center,955,State Senator, District 8,240080,Keith Perry,REP,"313
"
33,PUT,11/06/2018,01,South Putnam Government Center,955,State Senator, District 8,240080,Kayser Enneking,DEM,"261
"
34,PUT,11/06/2018,01,South Putnam Government Center,955,State Senator, District 8,240080,Charles E. Goston,NPA,"15
"
35,PUT,11/06/2018,01,South Putnam Government Center,955,State Senator, District 8,240080,OverVotes, ,"0
"
36,PUT,11/06/2018,01,South Putnam Government Center,955,State Senator, District 8,240080,UnderVotes, ,"10
"
37,PUT,11/06/2018,01,South Putnam Government Center,955,State Representative, District 19,260190,Bobby Payne,REP,"316
"
38,PUT,11/06/2018,01,South Putnam Government Center,955,State Representative, District 19,260190,Paul Still,DEM,"265
"
39,PUT,11/06/2018,01,South Putnam Government Center,955,State Representative, District 19,260190,OverVotes, ,"0
"
40,PUT,11/06/2018,01,South Putnam Government Center,955,State Representative, District 19,260190,UnderVotes, ,"18
"
41,PUT,11/06/2018,01,South Putnam Government Center,955,County Commissioner, District 2,380020,Jeffrey Hale Rawls,REP,"264
"
42,PUT,11/06/2018,01,South Putnam Government Center,955,County Commissioner, District 2,380020,Chip Laibl,DEM,"317
"
43,PUT,11/06/2018,01,South Putnam Government Center,955,County Commissioner, District 2,380020,WriteinVotes, ,"1
"
44,PUT,11/06/2018,01,South Putnam Government Center,955,County Commissioner, District 2,380020,OverVotes, ,"0
"
45,PUT,11/06/2018,01,South Putnam Government Center,955,County Commissioner, District 2,380020,UnderVotes, ,"17
"
46,PUT,11/06/2018,01,South Putnam Government Center,955,County Commissioner, District 3,380030,Terry Turner,REP,"450
"
47,PUT,11/06/2018,01,South Putnam Government Center,955,County Commissioner, District 3,380030,WriteinVotes, ,"43
"
48,PUT,11/06/2018,01,South Putnam Government Center,955,County Commissioner, District 3,380030,OverVotes, ,"0
"
49,PUT,11/06/2018,01,South Putnam Government Center,955,County Commissioner, District 3,380030,UnderVotes, ,"106
"
50,PUT,11/06/2018,01,South Putnam Government Center,955,Retention of Alan Lawson,Justice of the Supreme Court,500001,Yes,NOP,"370
"
51,PUT,11/06/2018,01,South Putnam Government Center,955,Retention of Alan Lawson,Justice of the Supreme Court,500001,No,NOP,"169
"
52,PUT,11/06/2018,01,South Putnam Government Center,955,Retention of Alan Lawson,Justice of the Supreme Court,500001,OverVotes, ,"0
"
53,PUT,11/06/2018,01,South Putnam Government Center,955,Retention of Alan Lawson,Justice of the Supreme Court,500001,UnderVotes, ,"60
"
54,PUT,11/06/2018,01,South Putnam Government Center,955,Retention of Eric Eisnaugle,Fifth District Court of Appeal,520501,Yes,NOP,"344
"
55,PUT,11/06/2018,01,South Putnam Government Center,955,Retention of Eric Eisnaugle,Fifth District Court of Appeal,520501,No,NOP,"194
"
56,PUT,11/06/2018,01,South Putnam Government Center,955,Retention of Eric Eisnaugle,Fifth District Court of Appeal,520501,OverVotes, ,"0
"
57,PUT,11/06/2018,01,South Putnam Government Center,955,Retention of Eric Eisnaugle,Fifth District Court of Appeal,520501,UnderVotes, ,"61
"
