,County Code,Election Date,Unique PCT Identifier,Precinct Polling Location,Total Registered,Contest Name,District,Contest Code,Candidate,Party,Vote Total
0,CLM,11/06/2018,10,Richardson Community Center,1523,United States Senator, ,120000,Rick Scott,REP,"125
"
1,CLM,11/06/2018,10,Richardson Community Center,1523,United States Senator, ,120000,Bill Nelson,DEM,"679
"
2,CLM,11/06/2018,10,Richardson Community Center,1523,United States Senator, ,120000,WriteinVotes, ,"8
"
3,CLM,11/06/2018,10,Richardson Community Center,1523,United States Senator, ,120000,OverVotes, ,"0
"
4,CLM,11/06/2018,10,Richardson Community Center,1523,United States Senator, ,120000,UnderVotes, ,"6
"
5,CLM,11/06/2018,10,Richardson Community Center,1523,Representative in Congress, District 5,140050,Virginia Fuller,REP,"121
"
6,CLM,11/06/2018,10,Richardson Community Center,1523,Representative in Congress, District 5,140050,Al Lawson,DEM,"671
"
7,CLM,11/06/2018,10,Richardson Community Center,1523,Representative in Congress, District 5,140050,OverVotes, ,"0
"
8,CLM,11/06/2018,10,Richardson Community Center,1523,Representative in Congress, District 5,140050,UnderVotes, ,"26
"
9,CLM,11/06/2018,10,Richardson Community Center,1523,Governor, ,160000,DeSantis / Nu̱ez,REP,"119
"
10,CLM,11/06/2018,10,Richardson Community Center,1523,Governor, ,160000,Gillum / King,DEM,"689
"
11,CLM,11/06/2018,10,Richardson Community Center,1523,Governor, ,160000,Richardson / Argenziano,REF,"0
"
12,CLM,11/06/2018,10,Richardson Community Center,1523,Governor, ,160000,Gibson / Wilds,NPA,"3
"
13,CLM,11/06/2018,10,Richardson Community Center,1523,Governor, ,160000,Foley / Tutton,NPA,"0
"
14,CLM,11/06/2018,10,Richardson Community Center,1523,Governor, ,160000,Stanley / McJury,NPA,"0
"
15,CLM,11/06/2018,10,Richardson Community Center,1523,Governor, ,160000,WriteinVotes, ,"1
"
16,CLM,11/06/2018,10,Richardson Community Center,1523,Governor, ,160000,OverVotes, ,"1
"
17,CLM,11/06/2018,10,Richardson Community Center,1523,Governor, ,160000,UnderVotes, ,"5
"
18,CLM,11/06/2018,10,Richardson Community Center,1523,Attorney General, ,160200,Ashley Moody,REP,"135
"
19,CLM,11/06/2018,10,Richardson Community Center,1523,Attorney General, ,160200,Sean Shaw,DEM,"666
"
20,CLM,11/06/2018,10,Richardson Community Center,1523,Attorney General, ,160200,Jeffrey Marc Siskind,NPA,"4
"
21,CLM,11/06/2018,10,Richardson Community Center,1523,Attorney General, ,160200,OverVotes, ,"0
"
22,CLM,11/06/2018,10,Richardson Community Center,1523,Attorney General, ,160200,UnderVotes, ,"13
"
