,County Code,Election Date,Unique PCT Identifier,Precinct Polling Location,Total Registered,Contest Name,District,Contest Code,Candidate,Party,Vote Total
0,WAK,11/06/2018,1,01 Wakulla Station,0,United States Senator, ,120000,Rick Scott,REP,"1178
"
1,WAK,11/06/2018,1,01 Wakulla Station,0,United States Senator, ,120000,Bill Nelson,DEM,"671
"
2,WAK,11/06/2018,1,01 Wakulla Station,0,United States Senator, ,120000,WriteinVotes, ,"4
"
3,WAK,11/06/2018,1,01 Wakulla Station,0,United States Senator, ,120000,OverVotes, ,"0
"
4,WAK,11/06/2018,1,01 Wakulla Station,0,United States Senator, ,120000,UnderVotes, ,"9
"
5,WAK,11/06/2018,1,01 Wakulla Station,0,Representative in Congress, District 2,140020,Neal Dunn,REP,"1225
"
6,WAK,11/06/2018,1,01 Wakulla Station,0,Representative in Congress, District 2,140020,Bob Rackleff,DEM,"609
"
7,WAK,11/06/2018,1,01 Wakulla Station,0,Representative in Congress, District 2,140020,OverVotes, ,"0
"
8,WAK,11/06/2018,1,01 Wakulla Station,0,Representative in Congress, District 2,140020,UnderVotes, ,"30
"
9,WAK,11/06/2018,1,01 Wakulla Station,0,Governor, ,160000,DeSantis / Nu̱ez,REP,"1257
"
10,WAK,11/06/2018,1,01 Wakulla Station,0,Governor, ,160000,Gillum / King,DEM,"565
"
11,WAK,11/06/2018,1,01 Wakulla Station,0,Governor, ,160000,Richardson / Argenziano,REF,"15
"
12,WAK,11/06/2018,1,01 Wakulla Station,0,Governor, ,160000,Gibson / Wilds,NPA,"10
"
13,WAK,11/06/2018,1,01 Wakulla Station,0,Governor, ,160000,Foley / Tutton,NPA,"6
"
14,WAK,11/06/2018,1,01 Wakulla Station,0,Governor, ,160000,Stanley / McJury,NPA,"4
"
15,WAK,11/06/2018,1,01 Wakulla Station,0,Governor, ,160000,WriteinVotes, ,"1
"
16,WAK,11/06/2018,1,01 Wakulla Station,0,Governor, ,160000,OverVotes, ,"1
"
17,WAK,11/06/2018,1,01 Wakulla Station,0,Governor, ,160000,UnderVotes, ,"5
"
18,WAK,11/06/2018,1,01 Wakulla Station,0,Attorney General, ,160200,Ashley Moody,REP,"1258
"
19,WAK,11/06/2018,1,01 Wakulla Station,0,Attorney General, ,160200,Sean Shaw,DEM,"543
"
20,WAK,11/06/2018,1,01 Wakulla Station,0,Attorney General, ,160200,Jeffrey Marc Siskind,NPA,"35
"
21,WAK,11/06/2018,1,01 Wakulla Station,0,Attorney General, ,160200,OverVotes, ,"0
"
22,WAK,11/06/2018,1,01 Wakulla Station,0,Attorney General, ,160200,UnderVotes, ,"28
"
23,WAK,11/06/2018,1,01 Wakulla Station,0,Chief Financial Officer, ,160500,Jimmy Patronis,REP,"1235
"
24,WAK,11/06/2018,1,01 Wakulla Station,0,Chief Financial Officer, ,160500,Jeremy Ring,DEM,"580
"
25,WAK,11/06/2018,1,01 Wakulla Station,0,Chief Financial Officer, ,160500,WriteinVotes, ,"1
"
26,WAK,11/06/2018,1,01 Wakulla Station,0,Chief Financial Officer, ,160500,OverVotes, ,"0
"
27,WAK,11/06/2018,1,01 Wakulla Station,0,Chief Financial Officer, ,160500,UnderVotes, ,"48
"
28,WAK,11/06/2018,1,01 Wakulla Station,0,Commissioner of Agriculture, ,160800,Matt Caldwell,REP,"1212
"
29,WAK,11/06/2018,1,01 Wakulla Station,0,Commissioner of Agriculture, ,160800,"Nicole ""Nikki"" Fried",DEM,"613
"
30,WAK,11/06/2018,1,01 Wakulla Station,0,Commissioner of Agriculture, ,160800,OverVotes, ,"0
"
31,WAK,11/06/2018,1,01 Wakulla Station,0,Commissioner of Agriculture, ,160800,UnderVotes, ,"39
"
32,WAK,11/06/2018,1,01 Wakulla Station,0,Retention of Alan Lawson,Justice of the Supreme Court,500001,Yes,NOP,"1056
"
33,WAK,11/06/2018,1,01 Wakulla Station,0,Retention of Alan Lawson,Justice of the Supreme Court,500001,No,NOP,"606
"
34,WAK,11/06/2018,1,01 Wakulla Station,0,Retention of Alan Lawson,Justice of the Supreme Court,500001,OverVotes, ,"0
"
35,WAK,11/06/2018,1,01 Wakulla Station,0,Retention of Alan Lawson,Justice of the Supreme Court,500001,UnderVotes, ,"200
"
36,WAK,11/06/2018,1,01 Wakulla Station,0,Retention of Harvey Jay,First District Court of Appeal,520101,Yes,NOP,"1058
"
