,County Code,Election Date,Unique PCT Identifier,Precinct Polling Location,Total Registered,Contest Name,District,Contest Code,Candidate,Party,Vote Total
0,BRE,11/06/2018,100,Precinct 100,2104,United States Senator, ,120000,Rick Scott,REP,"916
"
1,BRE,11/06/2018,100,Precinct 100,2104,United States Senator, ,120000,Bill Nelson,DEM,"435
"
2,BRE,11/06/2018,100,Precinct 100,2104,United States Senator, ,120000,WriteinVotes, ,"8
"
3,BRE,11/06/2018,100,Precinct 100,2104,United States Senator, ,120000,OverVotes, ,"0
"
4,BRE,11/06/2018,100,Precinct 100,2104,United States Senator, ,120000,UnderVotes, ,"12
"
5,BRE,11/06/2018,100,Precinct 100,2104,Representative in Congress, District 8,140080,Bill Posey,REP,"942
"
6,BRE,11/06/2018,100,Precinct 100,2104,Representative in Congress, District 8,140080,Sanjay Patel,DEM,"418
"
7,BRE,11/06/2018,100,Precinct 100,2104,Representative in Congress, District 8,140080,OverVotes, ,"0
"
8,BRE,11/06/2018,100,Precinct 100,2104,Representative in Congress, District 8,140080,UnderVotes, ,"11
"
9,BRE,11/06/2018,100,Precinct 100,2104,Governor, ,160000,DeSantis / Nu̱ez,REP,"924
"
10,BRE,11/06/2018,100,Precinct 100,2104,Governor, ,160000,Gillum / King,DEM,"408
"
11,BRE,11/06/2018,100,Precinct 100,2104,Governor, ,160000,Richardson / Argenziano,REF,"16
"
12,BRE,11/06/2018,100,Precinct 100,2104,Governor, ,160000,Gibson / Wilds,NPA,"2
"
13,BRE,11/06/2018,100,Precinct 100,2104,Governor, ,160000,Foley / Tutton,NPA,"7
"
14,BRE,11/06/2018,100,Precinct 100,2104,Governor, ,160000,Stanley / McJury,NPA,"5
"
15,BRE,11/06/2018,100,Precinct 100,2104,Governor, ,160000,WriteinVotes, ,"1
"
16,BRE,11/06/2018,100,Precinct 100,2104,Governor, ,160000,OverVotes, ,"0
"
17,BRE,11/06/2018,100,Precinct 100,2104,Governor, ,160000,UnderVotes, ,"8
"
18,BRE,11/06/2018,100,Precinct 100,2104,Attorney General, ,160200,Ashley Moody,REP,"944
"
19,BRE,11/06/2018,100,Precinct 100,2104,Attorney General, ,160200,Sean Shaw,DEM,"386
"
20,BRE,11/06/2018,100,Precinct 100,2104,Attorney General, ,160200,Jeffrey Marc Siskind,NPA,"20
"
21,BRE,11/06/2018,100,Precinct 100,2104,Attorney General, ,160200,OverVotes, ,"0
"
