,County Code,Election Date,Unique PCT Identifier,Precinct Polling Location,Total Registered,Contest Name,District,Contest Code,Candidate,Party,Vote Total
0,WAL,11/06/2018,110,110,1235,United States Senator, ,120000,Rick Scott,REP,"579
"
1,WAL,11/06/2018,110,110,1235,United States Senator, ,120000,Bill Nelson,DEM,"96
"
2,WAL,11/06/2018,110,110,1235,United States Senator, ,120000,WriteinVotes, ,"1
"
3,WAL,11/06/2018,110,110,1235,United States Senator, ,120000,OverVotes, ,"0
"
4,WAL,11/06/2018,110,110,1235,United States Senator, ,120000,UnderVotes, ,"1
"
5,WAL,11/06/2018,110,110,1235,Representative in Congress, District 1,140010,Matt Gaetz,REP,"577
"
6,WAL,11/06/2018,110,110,1235,Representative in Congress, District 1,140010,Jennifer M. Zimmerman,DEM,"95
"
7,WAL,11/06/2018,110,110,1235,Representative in Congress, District 1,140010,OverVotes, ,"0
"
8,WAL,11/06/2018,110,110,1235,Representative in Congress, District 1,140010,UnderVotes, ,"5
"
9,WAL,11/06/2018,110,110,1235,Governor, ,160000,DeSantis / Nu̱ez,REP,"578
"
10,WAL,11/06/2018,110,110,1235,Governor, ,160000,Gillum / King,DEM,"82
"
11,WAL,11/06/2018,110,110,1235,Governor, ,160000,Richardson / Argenziano,REF,"5
"
12,WAL,11/06/2018,110,110,1235,Governor, ,160000,Gibson / Wilds,NPA,"2
"
13,WAL,11/06/2018,110,110,1235,Governor, ,160000,Foley / Tutton,NPA,"2
"
14,WAL,11/06/2018,110,110,1235,Governor, ,160000,Stanley / McJury,NPA,"3
"
15,WAL,11/06/2018,110,110,1235,Governor, ,160000,WriteinVotes, ,"0
"
16,WAL,11/06/2018,110,110,1235,Governor, ,160000,OverVotes, ,"1
"
17,WAL,11/06/2018,110,110,1235,Governor, ,160000,UnderVotes, ,"4
"
18,WAL,11/06/2018,110,110,1235,Attorney General, ,160200,Ashley Moody,REP,"580
"
19,WAL,11/06/2018,110,110,1235,Attorney General, ,160200,Sean Shaw,DEM,"77
"
20,WAL,11/06/2018,110,110,1235,Attorney General, ,160200,Jeffrey Marc Siskind,NPA,"13
"
21,WAL,11/06/2018,110,110,1235,Attorney General, ,160200,OverVotes, ,"0
"
22,WAL,11/06/2018,110,110,1235,Attorney General, ,160200,UnderVotes, ,"7
"
23,WAL,11/06/2018,110,110,1235,Chief Financial Officer, ,160500,Jimmy Patronis,REP,"584
"
24,WAL,11/06/2018,110,110,1235,Chief Financial Officer, ,160500,Jeremy Ring,DEM,"84
"
25,WAL,11/06/2018,110,110,1235,Chief Financial Officer, ,160500,WriteinVotes, ,"0
"
26,WAL,11/06/2018,110,110,1235,Chief Financial Officer, ,160500,OverVotes, ,"0
"
27,WAL,11/06/2018,110,110,1235,Chief Financial Officer, ,160500,UnderVotes, ,"9
"
28,WAL,11/06/2018,110,110,1235,Commissioner of Agriculture, ,160800,Matt Caldwell,REP,"576
"
29,WAL,11/06/2018,110,110,1235,Commissioner of Agriculture, ,160800,"Nicole ""Nikki"" Fried",DEM,"94
"
