,County Code,Election Date,Unique PCT Identifier,Precinct Polling Location,Total Registered,Contest Name,District,Contest Code,Candidate,Party,Vote Total
0,FRA,11/06/2018,1,Eastpoint,1678,United States Senator, ,120000,Rick Scott,REP,"811
"
1,FRA,11/06/2018,1,Eastpoint,1678,United States Senator, ,120000,Bill Nelson,DEM,"264
"
2,FRA,11/06/2018,1,Eastpoint,1678,United States Senator, ,120000,WriteinVotes, ,"4
"
3,FRA,11/06/2018,1,Eastpoint,1678,United States Senator, ,120000,OverVotes, ,"0
"
4,FRA,11/06/2018,1,Eastpoint,1678,United States Senator, ,120000,UnderVotes, ,"29
"
5,FRA,11/06/2018,1,Eastpoint,1678,Representative in Congress, District 2,140020,Neal Dunn,REP,"852
"
6,FRA,11/06/2018,1,Eastpoint,1678,Representative in Congress, District 2,140020,Bob Rackleff,DEM,"225
"
7,FRA,11/06/2018,1,Eastpoint,1678,Representative in Congress, District 2,140020,OverVotes, ,"0
"
8,FRA,11/06/2018,1,Eastpoint,1678,Representative in Congress, District 2,140020,UnderVotes, ,"31
"
9,FRA,11/06/2018,1,Eastpoint,1678,Governor, ,160000,DeSantis / Nu̱ez,REP,"846
"
10,FRA,11/06/2018,1,Eastpoint,1678,Governor, ,160000,Gillum / King,DEM,"207
"
11,FRA,11/06/2018,1,Eastpoint,1678,Governor, ,160000,Richardson / Argenziano,REF,"7
"
12,FRA,11/06/2018,1,Eastpoint,1678,Governor, ,160000,Gibson / Wilds,NPA,"12
"
13,FRA,11/06/2018,1,Eastpoint,1678,Governor, ,160000,Foley / Tutton,NPA,"7
"
14,FRA,11/06/2018,1,Eastpoint,1678,Governor, ,160000,Stanley / McJury,NPA,"8
"
15,FRA,11/06/2018,1,Eastpoint,1678,Governor, ,160000,WriteinVotes, ,"0
"
16,FRA,11/06/2018,1,Eastpoint,1678,Governor, ,160000,OverVotes, ,"0
"
17,FRA,11/06/2018,1,Eastpoint,1678,Governor, ,160000,UnderVotes, ,"21
"
18,FRA,11/06/2018,1,Eastpoint,1678,Attorney General, ,160200,Ashley Moody,REP,"815
"
19,FRA,11/06/2018,1,Eastpoint,1678,Attorney General, ,160200,Sean Shaw,DEM,"207
"
20,FRA,11/06/2018,1,Eastpoint,1678,Attorney General, ,160200,Jeffrey Marc Siskind,NPA,"28
"
21,FRA,11/06/2018,1,Eastpoint,1678,Attorney General, ,160200,OverVotes, ,"0
"
22,FRA,11/06/2018,1,Eastpoint,1678,Attorney General, ,160200,UnderVotes, ,"58
"
23,FRA,11/06/2018,1,Eastpoint,1678,Chief Financial Officer, ,160500,Jimmy Patronis,REP,"895
"
24,FRA,11/06/2018,1,Eastpoint,1678,Chief Financial Officer, ,160500,Jeremy Ring,DEM,"183
"
25,FRA,11/06/2018,1,Eastpoint,1678,Chief Financial Officer, ,160500,WriteinVotes, ,"0
"
26,FRA,11/06/2018,1,Eastpoint,1678,Chief Financial Officer, ,160500,OverVotes, ,"0
"
27,FRA,11/06/2018,1,Eastpoint,1678,Chief Financial Officer, ,160500,UnderVotes, ,"30
"
28,FRA,11/06/2018,1,Eastpoint,1678,Commissioner of Agriculture, ,160800,Matt Caldwell,REP,"829
"
29,FRA,11/06/2018,1,Eastpoint,1678,Commissioner of Agriculture, ,160800,"Nicole ""Nikki"" Fried",DEM,"227
"
30,FRA,11/06/2018,1,Eastpoint,1678,Commissioner of Agriculture, ,160800,OverVotes, ,"0
"
31,FRA,11/06/2018,1,Eastpoint,1678,Commissioner of Agriculture, ,160800,UnderVotes, ,"52
"
32,FRA,11/06/2018,1,Eastpoint,1678,Circuit Judge," 2nd Judicial Circuit, Group 12",550212,Lisa Barclay Fountain,NOP,"429
"
33,FRA,11/06/2018,1,Eastpoint,1678,Circuit Judge," 2nd Judicial Circuit, Group 12",550212,David Frank,NOP,"478
"
34,FRA,11/06/2018,1,Eastpoint,1678,Circuit Judge," 2nd Judicial Circuit, Group 12",550212,OverVotes, ,"0
"
35,FRA,11/06/2018,1,Eastpoint,1678,Circuit Judge," 2nd Judicial Circuit, Group 12",550212,UnderVotes, ,"201
"
36,FRA,11/06/2018,1,Eastpoint,1678,Tax Collector, ,355000,Rick Watson,REP,"262
"
37,FRA,11/06/2018,1,Eastpoint,1678,Tax Collector, ,355000,Teresa Ann Martin,DEM,"250
"
38,FRA,11/06/2018,1,Eastpoint,1678,Tax Collector, ,355000,Connie Dykes Polous,NPA,"584
"
39,FRA,11/06/2018,1,Eastpoint,1678,Tax Collector, ,355000,OverVotes, ,"4
"
40,FRA,11/06/2018,1,Eastpoint,1678,Tax Collector, ,355000,UnderVotes, ,"8
"
41,FRA,11/06/2018,1,Eastpoint,1678,Retention of Alan Lawson,Justice of the Supreme Court,500001,Yes,NOP,"599
"
42,FRA,11/06/2018,1,Eastpoint,1678,Retention of Alan Lawson,Justice of the Supreme Court,500001,No,NOP,"341
"
43,FRA,11/06/2018,1,Eastpoint,1678,Retention of Alan Lawson,Justice of the Supreme Court,500001,OverVotes, ,"2
"
44,FRA,11/06/2018,1,Eastpoint,1678,Retention of Alan Lawson,Justice of the Supreme Court,500001,UnderVotes, ,"166
"
45,FRA,11/06/2018,1,Eastpoint,1678,Retention of Harvey Jay,First District Court of Appeal,520101,Yes,NOP,"564
"
46,FRA,11/06/2018,1,Eastpoint,1678,Retention of Harvey Jay,First District Court of Appeal,520101,No,NOP,"345
"
47,FRA,11/06/2018,1,Eastpoint,1678,Retention of Harvey Jay,First District Court of Appeal,520101,OverVotes, ,"1
"
48,FRA,11/06/2018,1,Eastpoint,1678,Retention of Harvey Jay,First District Court of Appeal,520101,UnderVotes, ,"198
"
49,FRA,11/06/2018,1,Eastpoint,1678,Retention of Stephanie Ray,First District Court of Appeal,520102,Yes,NOP,"572
"
50,FRA,11/06/2018,1,Eastpoint,1678,Retention of Stephanie Ray,First District Court of Appeal,520102,No,NOP,"338
"
51,FRA,11/06/2018,1,Eastpoint,1678,Retention of Stephanie Ray,First District Court of Appeal,520102,OverVotes, ,"0
"
52,FRA,11/06/2018,1,Eastpoint,1678,Retention of Stephanie Ray,First District Court of Appeal,520102,UnderVotes, ,"198
"
53,FRA,11/06/2018,1,Eastpoint,1678,Retention of Brad Thomas,First District Court of Appeal,520103,Yes,NOP,"567
"
54,FRA,11/06/2018,1,Eastpoint,1678,Retention of Brad Thomas,First District Court of Appeal,520103,No,NOP,"336
"
55,FRA,11/06/2018,1,Eastpoint,1678,Retention of Brad Thomas,First District Court of Appeal,520103,OverVotes, ,"0
"
56,FRA,11/06/2018,1,Eastpoint,1678,Retention of Brad Thomas,First District Court of Appeal,520103,UnderVotes, ,"205
"
57,FRA,11/06/2018,1,Eastpoint,1678,Retention of Kemmerly Thomas,First District Court of Appeal,520104,Yes,NOP,"573
"
58,FRA,11/06/2018,1,Eastpoint,1678,Retention of Kemmerly Thomas,First District Court of Appeal,520104,No,NOP,"332
"
59,FRA,11/06/2018,1,Eastpoint,1678,Retention of Kemmerly Thomas,First District Court of Appeal,520104,OverVotes, ,"0
"
60,FRA,11/06/2018,1,Eastpoint,1678,Retention of Kemmerly Thomas,First District Court of Appeal,520104,UnderVotes, ,"203
"
61,FRA,11/06/2018,1,Eastpoint,1678,Retention of Allen Winsor,First District Court of Appeal,520105,Yes,NOP,"562
"
62,FRA,11/06/2018,1,Eastpoint,1678,Retention of Allen Winsor,First District Court of Appeal,520105,No,NOP,"342
"
63,FRA,11/06/2018,1,Eastpoint,1678,Retention of Allen Winsor,First District Court of Appeal,520105,OverVotes, ,"0
"
64,FRA,11/06/2018,1,Eastpoint,1678,Retention of Allen Winsor,First District Court of Appeal,520105,UnderVotes, ,"204
"
65,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 1: Increased Homestead Property Tax Exemption, ,900001,Yes for Approval,NOP,"608
"
66,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 1: Increased Homestead Property Tax Exemption, ,900001,No for Rejection,NOP,"425
"
67,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 1: Increased Homestead Property Tax Exemption, ,900001,OverVotes, ,"6
"
68,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 1: Increased Homestead Property Tax Exemption, ,900001,UnderVotes, ,"69
"
69,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 2: Limitations on Property Tax Assessments, ,900002,Yes for Approval,NOP,"636
"
70,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 2: Limitations on Property Tax Assessments, ,900002,No for Rejection,NOP,"362
"
71,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 2: Limitations on Property Tax Assessments, ,900002,OverVotes, ,"4
"
72,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 2: Limitations on Property Tax Assessments, ,900002,UnderVotes, ,"106
"
73,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 3: Voter Control of Gambling in Florida, ,900003,Yes for Approval,NOP,"754
"
74,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 3: Voter Control of Gambling in Florida, ,900003,No for Rejection,NOP,"290
"
75,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 3: Voter Control of Gambling in Florida, ,900003,OverVotes, ,"1
"
76,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 3: Voter Control of Gambling in Florida, ,900003,UnderVotes, ,"63
"
77,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 4: Voting Restoration Amendment, ,900004,Yes for Approval,NOP,"566
"
78,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 4: Voting Restoration Amendment, ,900004,No for Rejection,NOP,"466
"
79,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 4: Voting Restoration Amendment, ,900004,OverVotes, ,"1
"
80,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 4: Voting Restoration Amendment, ,900004,UnderVotes, ,"75
"
81,FRA,11/06/2018,1,Eastpoint,1678,"Amendment No. 5: Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees"," Authorize, or Raise State Taxes or Fees",900005,Yes for Approval,NOP,"683
"
82,FRA,11/06/2018,1,Eastpoint,1678,"Amendment No. 5: Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees"," Authorize, or Raise State Taxes or Fees",900005,No for Rejection,NOP,"324
"
83,FRA,11/06/2018,1,Eastpoint,1678,"Amendment No. 5: Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees"," Authorize, or Raise State Taxes or Fees",900005,OverVotes, ,"0
"
84,FRA,11/06/2018,1,Eastpoint,1678,"Amendment No. 5: Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees"," Authorize, or Raise State Taxes or Fees",900005,UnderVotes, ,"101
"
85,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 6: Rights of Crime Victims; Judges, ,900006,Yes for Approval,NOP,"622
"
86,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 6: Rights of Crime Victims; Judges, ,900006,No for Rejection,NOP,"380
"
87,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 6: Rights of Crime Victims; Judges, ,900006,OverVotes, ,"0
"
88,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 6: Rights of Crime Victims; Judges, ,900006,UnderVotes, ,"106
"
89,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 7: First Responder and Military Member Survivor Benefits; Public Colleges and Universities, ,900007,Yes for Approval,NOP,"708
"
90,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 7: First Responder and Military Member Survivor Benefits; Public Colleges and Universities, ,900007,No for Rejection,NOP,"284
"
91,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 7: First Responder and Military Member Survivor Benefits; Public Colleges and Universities, ,900007,OverVotes, ,"0
"
92,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 7: First Responder and Military Member Survivor Benefits; Public Colleges and Universities, ,900007,UnderVotes, ,"116
"
93,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 9: Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces, ,900009,Yes for Approval,NOP,"520
"
94,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 9: Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces, ,900009,No for Rejection,NOP,"489
"
95,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 9: Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces, ,900009,OverVotes, ,"1
"
96,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 9: Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces, ,900009,UnderVotes, ,"98
"
97,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 10: State and Local Government Structure and Operation, ,900010,Yes for Approval,NOP,"664
"
98,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 10: State and Local Government Structure and Operation, ,900010,No for Rejection,NOP,"322
"
99,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 10: State and Local Government Structure and Operation, ,900010,OverVotes, ,"1
"
100,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 10: State and Local Government Structure and Operation, ,900010,UnderVotes, ,"121
"
101,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 11: Property Rights; Removal of Obsolete Provision; Criminal Statutes, ,900011,Yes for Approval,NOP,"505
"
102,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 11: Property Rights; Removal of Obsolete Provision; Criminal Statutes, ,900011,No for Rejection,NOP,"440
"
103,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 11: Property Rights; Removal of Obsolete Provision; Criminal Statutes, ,900011,OverVotes, ,"0
"
104,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 11: Property Rights; Removal of Obsolete Provision; Criminal Statutes, ,900011,UnderVotes, ,"163
"
105,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 12: Lobbying and Abuse of Office by Public Officers, ,900012,Yes for Approval,NOP,"733
"
106,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 12: Lobbying and Abuse of Office by Public Officers, ,900012,No for Rejection,NOP,"247
"
107,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 12: Lobbying and Abuse of Office by Public Officers, ,900012,OverVotes, ,"0
"
108,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 12: Lobbying and Abuse of Office by Public Officers, ,900012,UnderVotes, ,"128
"
109,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 13: Ends Dog Racing, ,900013,Yes for Approval,NOP,"488
"
110,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 13: Ends Dog Racing, ,900013,No for Rejection,NOP,"539
"
111,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 13: Ends Dog Racing, ,900013,OverVotes, ,"2
"
112,FRA,11/06/2018,1,Eastpoint,1678,Amendment No. 13: Ends Dog Racing, ,900013,UnderVotes, ,"79
"
113,FRA,11/06/2018,2,Alligator Point,382,United States Senator, ,120000,Rick Scott,REP,"199
"
114,FRA,11/06/2018,2,Alligator Point,382,United States Senator, ,120000,Bill Nelson,DEM,"106
"
115,FRA,11/06/2018,2,Alligator Point,382,United States Senator, ,120000,WriteinVotes, ,"0
"
116,FRA,11/06/2018,2,Alligator Point,382,United States Senator, ,120000,OverVotes, ,"2
"
117,FRA,11/06/2018,2,Alligator Point,382,United States Senator, ,120000,UnderVotes, ,"0
"
118,FRA,11/06/2018,2,Alligator Point,382,Representative in Congress, District 2,140020,Neal Dunn,REP,"206
"
119,FRA,11/06/2018,2,Alligator Point,382,Representative in Congress, District 2,140020,Bob Rackleff,DEM,"98
"
120,FRA,11/06/2018,2,Alligator Point,382,Representative in Congress, District 2,140020,OverVotes, ,"0
"
121,FRA,11/06/2018,2,Alligator Point,382,Representative in Congress, District 2,140020,UnderVotes, ,"3
"
122,FRA,11/06/2018,2,Alligator Point,382,Governor, ,160000,DeSantis / Nu̱ez,REP,"207
"
123,FRA,11/06/2018,2,Alligator Point,382,Governor, ,160000,Gillum / King,DEM,"98
"
124,FRA,11/06/2018,2,Alligator Point,382,Governor, ,160000,Richardson / Argenziano,REF,"1
"
125,FRA,11/06/2018,2,Alligator Point,382,Governor, ,160000,Gibson / Wilds,NPA,"0
"
126,FRA,11/06/2018,2,Alligator Point,382,Governor, ,160000,Foley / Tutton,NPA,"0
"
127,FRA,11/06/2018,2,Alligator Point,382,Governor, ,160000,Stanley / McJury,NPA,"1
"
128,FRA,11/06/2018,2,Alligator Point,382,Governor, ,160000,WriteinVotes, ,"0
"
129,FRA,11/06/2018,2,Alligator Point,382,Governor, ,160000,OverVotes, ,"0
"
130,FRA,11/06/2018,2,Alligator Point,382,Governor, ,160000,UnderVotes, ,"0
"
131,FRA,11/06/2018,2,Alligator Point,382,Attorney General, ,160200,Ashley Moody,REP,"209
"
132,FRA,11/06/2018,2,Alligator Point,382,Attorney General, ,160200,Sean Shaw,DEM,"91
"
133,FRA,11/06/2018,2,Alligator Point,382,Attorney General, ,160200,Jeffrey Marc Siskind,NPA,"3
"
134,FRA,11/06/2018,2,Alligator Point,382,Attorney General, ,160200,OverVotes, ,"0
"
135,FRA,11/06/2018,2,Alligator Point,382,Attorney General, ,160200,UnderVotes, ,"4
"
136,FRA,11/06/2018,2,Alligator Point,382,Chief Financial Officer, ,160500,Jimmy Patronis,REP,"214
"
137,FRA,11/06/2018,2,Alligator Point,382,Chief Financial Officer, ,160500,Jeremy Ring,DEM,"85
"
138,FRA,11/06/2018,2,Alligator Point,382,Chief Financial Officer, ,160500,WriteinVotes, ,"0
"
139,FRA,11/06/2018,2,Alligator Point,382,Chief Financial Officer, ,160500,OverVotes, ,"0
"
140,FRA,11/06/2018,2,Alligator Point,382,Chief Financial Officer, ,160500,UnderVotes, ,"8
"
141,FRA,11/06/2018,2,Alligator Point,382,Commissioner of Agriculture, ,160800,Matt Caldwell,REP,"208
"
142,FRA,11/06/2018,2,Alligator Point,382,Commissioner of Agriculture, ,160800,"Nicole ""Nikki"" Fried",DEM,"96
"
143,FRA,11/06/2018,2,Alligator Point,382,Commissioner of Agriculture, ,160800,OverVotes, ,"0
"
144,FRA,11/06/2018,2,Alligator Point,382,Commissioner of Agriculture, ,160800,UnderVotes, ,"3
"
145,FRA,11/06/2018,2,Alligator Point,382,Circuit Judge," 2nd Judicial Circuit, Group 12",550212,Lisa Barclay Fountain,NOP,"107
"
146,FRA,11/06/2018,2,Alligator Point,382,Circuit Judge," 2nd Judicial Circuit, Group 12",550212,David Frank,NOP,"152
"
147,FRA,11/06/2018,2,Alligator Point,382,Circuit Judge," 2nd Judicial Circuit, Group 12",550212,OverVotes, ,"0
"
148,FRA,11/06/2018,2,Alligator Point,382,Circuit Judge," 2nd Judicial Circuit, Group 12",550212,UnderVotes, ,"48
"
149,FRA,11/06/2018,2,Alligator Point,382,Tax Collector, ,355000,Rick Watson,REP,"199
"
150,FRA,11/06/2018,2,Alligator Point,382,Tax Collector, ,355000,Teresa Ann Martin,DEM,"79
"
151,FRA,11/06/2018,2,Alligator Point,382,Tax Collector, ,355000,Connie Dykes Polous,NPA,"25
"
152,FRA,11/06/2018,2,Alligator Point,382,Tax Collector, ,355000,OverVotes, ,"0
"
153,FRA,11/06/2018,2,Alligator Point,382,Tax Collector, ,355000,UnderVotes, ,"4
"
154,FRA,11/06/2018,2,Alligator Point,382,County Commissioner, District 2,380020,Bert Boldt,REP,"207
"
155,FRA,11/06/2018,2,Alligator Point,382,County Commissioner, District 2,380020,Tamara Allen,DEM,"82
"
156,FRA,11/06/2018,2,Alligator Point,382,County Commissioner, District 2,380020,Mark Nobles,NPA,"16
"
157,FRA,11/06/2018,2,Alligator Point,382,County Commissioner, District 2,380020,OverVotes, ,"0
"
158,FRA,11/06/2018,2,Alligator Point,382,County Commissioner, District 2,380020,UnderVotes, ,"2
"
159,FRA,11/06/2018,2,Alligator Point,382,Retention of Alan Lawson,Justice of the Supreme Court,500001,Yes,NOP,"185
"
160,FRA,11/06/2018,2,Alligator Point,382,Retention of Alan Lawson,Justice of the Supreme Court,500001,No,NOP,"83
"
161,FRA,11/06/2018,2,Alligator Point,382,Retention of Alan Lawson,Justice of the Supreme Court,500001,OverVotes, ,"0
"
162,FRA,11/06/2018,2,Alligator Point,382,Retention of Alan Lawson,Justice of the Supreme Court,500001,UnderVotes, ,"39
"
163,FRA,11/06/2018,2,Alligator Point,382,Retention of Harvey Jay,First District Court of Appeal,520101,Yes,NOP,"185
"
164,FRA,11/06/2018,2,Alligator Point,382,Retention of Harvey Jay,First District Court of Appeal,520101,No,NOP,"78
"
165,FRA,11/06/2018,2,Alligator Point,382,Retention of Harvey Jay,First District Court of Appeal,520101,OverVotes, ,"1
"
166,FRA,11/06/2018,2,Alligator Point,382,Retention of Harvey Jay,First District Court of Appeal,520101,UnderVotes, ,"43
"
167,FRA,11/06/2018,2,Alligator Point,382,Retention of Stephanie Ray,First District Court of Appeal,520102,Yes,NOP,"181
"
168,FRA,11/06/2018,2,Alligator Point,382,Retention of Stephanie Ray,First District Court of Appeal,520102,No,NOP,"79
"
169,FRA,11/06/2018,2,Alligator Point,382,Retention of Stephanie Ray,First District Court of Appeal,520102,OverVotes, ,"0
"
170,FRA,11/06/2018,2,Alligator Point,382,Retention of Stephanie Ray,First District Court of Appeal,520102,UnderVotes, ,"47
"
171,FRA,11/06/2018,2,Alligator Point,382,Retention of Brad Thomas,First District Court of Appeal,520103,Yes,NOP,"180
"
