,County Code,Election Date,Unique PCT Identifier,Precinct Polling Location,Total Registered,Contest Name,District,Contest Code,Candidate,Party,Vote Total
0,BRA,11/06/2018,1,Precinct 1,1693,United States Senator, ,120000,Rick Scott,REP,"944
"
1,BRA,11/06/2018,1,Precinct 1,1693,United States Senator, ,120000,Bill Nelson,DEM,"163
"
2,BRA,11/06/2018,1,Precinct 1,1693,United States Senator, ,120000,WriteinVotes, ,"8
"
3,BRA,11/06/2018,1,Precinct 1,1693,United States Senator, ,120000,OverVotes, ,"0
"
4,BRA,11/06/2018,1,Precinct 1,1693,United States Senator, ,120000,UnderVotes, ,"15
"
5,BRA,11/06/2018,1,Precinct 1,1693,Representative in Congress, District 3,140030,Ted Yoho,REP,"1006
"
6,BRA,11/06/2018,1,Precinct 1,1693,Representative in Congress, District 3,140030,Yvonne Hayes Hinson,DEM,"107
"
7,BRA,11/06/2018,1,Precinct 1,1693,Representative in Congress, District 3,140030,OverVotes, ,"0
"
8,BRA,11/06/2018,1,Precinct 1,1693,Representative in Congress, District 3,140030,UnderVotes, ,"17
"
9,BRA,11/06/2018,1,Precinct 1,1693,Governor, ,160000,DeSantis / Nu̱ez,REP,"977
"
10,BRA,11/06/2018,1,Precinct 1,1693,Governor, ,160000,Gillum / King,DEM,"125
"
11,BRA,11/06/2018,1,Precinct 1,1693,Governor, ,160000,Richardson / Argenziano,REF,"6
"
12,BRA,11/06/2018,1,Precinct 1,1693,Governor, ,160000,Gibson / Wilds,NPA,"6
"
13,BRA,11/06/2018,1,Precinct 1,1693,Governor, ,160000,Foley / Tutton,NPA,"2
"
14,BRA,11/06/2018,1,Precinct 1,1693,Governor, ,160000,Stanley / McJury,NPA,"4
"
15,BRA,11/06/2018,1,Precinct 1,1693,Governor, ,160000,WriteinVotes, ,"1
"
16,BRA,11/06/2018,1,Precinct 1,1693,Governor, ,160000,OverVotes, ,"0
"
17,BRA,11/06/2018,1,Precinct 1,1693,Governor, ,160000,UnderVotes, ,"9
"
18,BRA,11/06/2018,1,Precinct 1,1693,Attorney General, ,160200,Ashley Moody,REP,"968
"
19,BRA,11/06/2018,1,Precinct 1,1693,Attorney General, ,160200,Sean Shaw,DEM,"116
"
20,BRA,11/06/2018,1,Precinct 1,1693,Attorney General, ,160200,Jeffrey Marc Siskind,NPA,"24
"
21,BRA,11/06/2018,1,Precinct 1,1693,Attorney General, ,160200,OverVotes, ,"1
"
22,BRA,11/06/2018,1,Precinct 1,1693,Attorney General, ,160200,UnderVotes, ,"21
"
23,BRA,11/06/2018,1,Precinct 1,1693,Chief Financial Officer, ,160500,Jimmy Patronis,REP,"990
"
24,BRA,11/06/2018,1,Precinct 1,1693,Chief Financial Officer, ,160500,Jeremy Ring,DEM,"109
"
25,BRA,11/06/2018,1,Precinct 1,1693,Chief Financial Officer, ,160500,WriteinVotes, ,"0
"
26,BRA,11/06/2018,1,Precinct 1,1693,Chief Financial Officer, ,160500,OverVotes, ,"1
"
27,BRA,11/06/2018,1,Precinct 1,1693,Chief Financial Officer, ,160500,UnderVotes, ,"30
"
28,BRA,11/06/2018,1,Precinct 1,1693,Commissioner of Agriculture, ,160800,Matt Caldwell,REP,"978
"
29,BRA,11/06/2018,1,Precinct 1,1693,Commissioner of Agriculture, ,160800,"Nicole ""Nikki"" Fried",DEM,"134
"
30,BRA,11/06/2018,1,Precinct 1,1693,Commissioner of Agriculture, ,160800,OverVotes, ,"0
"
31,BRA,11/06/2018,1,Precinct 1,1693,Commissioner of Agriculture, ,160800,UnderVotes, ,"18
"
32,BRA,11/06/2018,1,Precinct 1,1693,State Representative, District 19,260190,Bobby Payne,REP,"970
"
33,BRA,11/06/2018,1,Precinct 1,1693,State Representative, District 19,260190,Paul Still,DEM,"124
"
34,BRA,11/06/2018,1,Precinct 1,1693,State Representative, District 19,260190,OverVotes, ,"0
"
35,BRA,11/06/2018,1,Precinct 1,1693,State Representative, District 19,260190,UnderVotes, ,"36
"
36,BRA,11/06/2018,1,Precinct 1,1693,County Commissioner, District 2,380020,Kenny Thompson,REP,"629
"
37,BRA,11/06/2018,1,Precinct 1,1693,County Commissioner, District 2,380020,"James ""Jamie"" Clemons",NPA,"392
"
38,BRA,11/06/2018,1,Precinct 1,1693,County Commissioner, District 2,380020,John F Crawford,NPA,"100
"
39,BRA,11/06/2018,1,Precinct 1,1693,County Commissioner, District 2,380020,OverVotes, ,"0
"
40,BRA,11/06/2018,1,Precinct 1,1693,County Commissioner, District 2,380020,UnderVotes, ,"9
"
41,BRA,11/06/2018,1,Precinct 1,1693,Circuit Judge," 8th Judicial Circuit, Group 8",550808,David Robertson,NOP,"775
"
42,BRA,11/06/2018,1,Precinct 1,1693,Circuit Judge," 8th Judicial Circuit, Group 8",550808,Gloria Walker,NOP,"209
"
43,BRA,11/06/2018,1,Precinct 1,1693,Circuit Judge," 8th Judicial Circuit, Group 8",550808,OverVotes, ,"1
"
44,BRA,11/06/2018,1,Precinct 1,1693,Circuit Judge," 8th Judicial Circuit, Group 8",550808,UnderVotes, ,"145
"
45,BRA,11/06/2018,1,Precinct 1,1693,Retention of Alan Lawson,Justice of the Supreme Court,500001,Yes,NOP,"637
"
46,BRA,11/06/2018,1,Precinct 1,1693,Retention of Alan Lawson,Justice of the Supreme Court,500001,No,NOP,"322
"
47,BRA,11/06/2018,1,Precinct 1,1693,Retention of Alan Lawson,Justice of the Supreme Court,500001,OverVotes, ,"1
"
48,BRA,11/06/2018,1,Precinct 1,1693,Retention of Alan Lawson,Justice of the Supreme Court,500001,UnderVotes, ,"170
"
49,BRA,11/06/2018,1,Precinct 1,1693,Retention of Harvey Jay,First District Court of Appeal,520101,Yes,NOP,"608
"
50,BRA,11/06/2018,1,Precinct 1,1693,Retention of Harvey Jay,First District Court of Appeal,520101,No,NOP,"344
"
51,BRA,11/06/2018,1,Precinct 1,1693,Retention of Harvey Jay,First District Court of Appeal,520101,OverVotes, ,"1
"
52,BRA,11/06/2018,1,Precinct 1,1693,Retention of Harvey Jay,First District Court of Appeal,520101,UnderVotes, ,"177
"
53,BRA,11/06/2018,1,Precinct 1,1693,Retention of Stephanie Ray,First District Court of Appeal,520102,Yes,NOP,"608
"
54,BRA,11/06/2018,1,Precinct 1,1693,Retention of Stephanie Ray,First District Court of Appeal,520102,No,NOP,"335
"
55,BRA,11/06/2018,1,Precinct 1,1693,Retention of Stephanie Ray,First District Court of Appeal,520102,OverVotes, ,"0
"
56,BRA,11/06/2018,1,Precinct 1,1693,Retention of Stephanie Ray,First District Court of Appeal,520102,UnderVotes, ,"187
"
57,BRA,11/06/2018,1,Precinct 1,1693,Retention of Brad Thomas,First District Court of Appeal,520103,Yes,NOP,"601
"
58,BRA,11/06/2018,1,Precinct 1,1693,Retention of Brad Thomas,First District Court of Appeal,520103,No,NOP,"342
"
59,BRA,11/06/2018,1,Precinct 1,1693,Retention of Brad Thomas,First District Court of Appeal,520103,OverVotes, ,"1
"
60,BRA,11/06/2018,1,Precinct 1,1693,Retention of Brad Thomas,First District Court of Appeal,520103,UnderVotes, ,"186
"
61,BRA,11/06/2018,1,Precinct 1,1693,Retention of Kemmerly Thomas,First District Court of Appeal,520104,Yes,NOP,"594
"
62,BRA,11/06/2018,1,Precinct 1,1693,Retention of Kemmerly Thomas,First District Court of Appeal,520104,No,NOP,"354
"
63,BRA,11/06/2018,1,Precinct 1,1693,Retention of Kemmerly Thomas,First District Court of Appeal,520104,OverVotes, ,"0
"
64,BRA,11/06/2018,1,Precinct 1,1693,Retention of Kemmerly Thomas,First District Court of Appeal,520104,UnderVotes, ,"182
"
65,BRA,11/06/2018,1,Precinct 1,1693,Retention of Allen Winsor,First District Court of Appeal,520105,Yes,NOP,"604
"
66,BRA,11/06/2018,1,Precinct 1,1693,Retention of Allen Winsor,First District Court of Appeal,520105,No,NOP,"350
"
67,BRA,11/06/2018,1,Precinct 1,1693,Retention of Allen Winsor,First District Court of Appeal,520105,OverVotes, ,"0
"
68,BRA,11/06/2018,1,Precinct 1,1693,Retention of Allen Winsor,First District Court of Appeal,520105,UnderVotes, ,"176
"
69,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 1: Increased Homestead Property Tax Exemption, ,900001,Yes for Approval,NOP,"692
"
70,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 1: Increased Homestead Property Tax Exemption, ,900001,No for Rejection,NOP,"385
"
71,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 1: Increased Homestead Property Tax Exemption, ,900001,OverVotes, ,"4
"
72,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 1: Increased Homestead Property Tax Exemption, ,900001,UnderVotes, ,"49
"
73,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 2: Limitations on Property Tax Assessments, ,900002,Yes for Approval,NOP,"834
"
74,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 2: Limitations on Property Tax Assessments, ,900002,No for Rejection,NOP,"242
"
75,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 2: Limitations on Property Tax Assessments, ,900002,OverVotes, ,"0
"
76,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 2: Limitations on Property Tax Assessments, ,900002,UnderVotes, ,"54
"
77,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 3: Voter Control of Gambling in Florida, ,900003,Yes for Approval,NOP,"759
"
78,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 3: Voter Control of Gambling in Florida, ,900003,No for Rejection,NOP,"343
"
79,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 3: Voter Control of Gambling in Florida, ,900003,OverVotes, ,"1
"
80,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 3: Voter Control of Gambling in Florida, ,900003,UnderVotes, ,"27
"
81,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 4: Voting Restoration Amendment, ,900004,Yes for Approval,NOP,"504
"
82,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 4: Voting Restoration Amendment, ,900004,No for Rejection,NOP,"593
"
83,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 4: Voting Restoration Amendment, ,900004,OverVotes, ,"1
"
84,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 4: Voting Restoration Amendment, ,900004,UnderVotes, ,"32
"
85,BRA,11/06/2018,1,Precinct 1,1693,"Amendment No. 5: Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees"," Authorize, or Raise State Taxes or Fees",900005,Yes for Approval,NOP,"837
"
86,BRA,11/06/2018,1,Precinct 1,1693,"Amendment No. 5: Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees"," Authorize, or Raise State Taxes or Fees",900005,No for Rejection,NOP,"240
"
87,BRA,11/06/2018,1,Precinct 1,1693,"Amendment No. 5: Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees"," Authorize, or Raise State Taxes or Fees",900005,OverVotes, ,"2
"
88,BRA,11/06/2018,1,Precinct 1,1693,"Amendment No. 5: Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees"," Authorize, or Raise State Taxes or Fees",900005,UnderVotes, ,"51
"
89,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 6: Rights of Crime Victims; Judges, ,900006,Yes for Approval,NOP,"698
"
90,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 6: Rights of Crime Victims; Judges, ,900006,No for Rejection,NOP,"378
"
91,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 6: Rights of Crime Victims; Judges, ,900006,OverVotes, ,"3
"
92,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 6: Rights of Crime Victims; Judges, ,900006,UnderVotes, ,"51
"
93,BRA,11/06/2018,1,Precinct 1,1693,Amendment No. 7: First Responder and Military Member Survivor Benefits; Public Colleges and Universities, ,900007,Yes for Approval,NOP,"750
"
