,County Code,Election Date,Unique PCT Identifier,Precinct Polling Location,Total Registered,Contest Name,District,Contest Code,Candidate,Party,Vote Total
0,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,United States Senator, ,120000,Rick Scott,REP,"735
"
1,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,United States Senator, ,120000,Bill Nelson,DEM,"415
"
2,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,United States Senator, ,120000,WriteinVotes, ,"9
"
3,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,United States Senator, ,120000,OverVotes, ,"0
"
4,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,United States Senator, ,120000,UnderVotes, ,"8
"
5,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Representative in Congress, District 2,140020,Neal Dunn,REP,"775
"
6,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Representative in Congress, District 2,140020,Bob Rackleff,DEM,"378
"
7,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Representative in Congress, District 2,140020,OverVotes, ,"0
"
8,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Representative in Congress, District 2,140020,UnderVotes, ,"14
"
9,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Governor, ,160000,DeSantis / Nu̱ez,REP,"760
"
10,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Governor, ,160000,Gillum / King,DEM,"376
"
11,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Governor, ,160000,Richardson / Argenziano,REF,"12
"
12,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Governor, ,160000,Gibson / Wilds,NPA,"7
"
13,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Governor, ,160000,Foley / Tutton,NPA,"3
"
14,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Governor, ,160000,Stanley / McJury,NPA,"4
"
15,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Governor, ,160000,WriteinVotes, ,"2
"
16,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Governor, ,160000,OverVotes, ,"1
"
17,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Governor, ,160000,UnderVotes, ,"2
"
18,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Attorney General, ,160200,Ashley Moody,REP,"797
"
19,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Attorney General, ,160200,Sean Shaw,DEM,"334
"
20,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Attorney General, ,160200,Jeffrey Marc Siskind,NPA,"23
"
21,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Attorney General, ,160200,OverVotes, ,"0
"
22,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Attorney General, ,160200,UnderVotes, ,"13
"
23,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Chief Financial Officer, ,160500,Jimmy Patronis,REP,"760
"
24,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Chief Financial Officer, ,160500,Jeremy Ring,DEM,"389
"
25,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Chief Financial Officer, ,160500,WriteinVotes, ,"1
"
26,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Chief Financial Officer, ,160500,OverVotes, ,"0
"
27,LEV,11/06/2018,1,Levy County Ag Extension Office,2214,Chief Financial Officer, ,160500,UnderVotes, ,"17
"
