,County Code,Election Date,Unique PCT Identifier,Precinct Polling Location,Total Registered,Contest Name,District,Contest Code,Candidate,Party,Vote Total
0,MON,11/06/2018,1,Jaycee Clubhouse,1324,United States Senator, ,120000,Rick Scott,REP,"379
"
1,MON,11/06/2018,1,Jaycee Clubhouse,1324,United States Senator, ,120000,Bill Nelson,DEM,"507
"
2,MON,11/06/2018,1,Jaycee Clubhouse,1324,United States Senator, ,120000,WriteinVotes, ,"2
"
3,MON,11/06/2018,1,Jaycee Clubhouse,1324,United States Senator, ,120000,OverVotes, ,"0
"
4,MON,11/06/2018,1,Jaycee Clubhouse,1324,United States Senator, ,120000,UnderVotes, ,"10
"
5,MON,11/06/2018,1,Jaycee Clubhouse,1324,Representative in Congress, District 26,140260,Carlos Curbelo,REP,"426
"
6,MON,11/06/2018,1,Jaycee Clubhouse,1324,Representative in Congress, District 26,140260,Debbie Mucarsel-Powell,DEM,"461
"
7,MON,11/06/2018,1,Jaycee Clubhouse,1324,Representative in Congress, District 26,140260,OverVotes, ,"0
"
8,MON,11/06/2018,1,Jaycee Clubhouse,1324,Representative in Congress, District 26,140260,UnderVotes, ,"11
"
9,MON,11/06/2018,1,Jaycee Clubhouse,1324,Governor, ,160000,DeSantis / Nu̱ez,REP,"384
"
10,MON,11/06/2018,1,Jaycee Clubhouse,1324,Governor, ,160000,Gillum / King,DEM,"493
"
11,MON,11/06/2018,1,Jaycee Clubhouse,1324,Governor, ,160000,Richardson / Argenziano,REF,"1
"
12,MON,11/06/2018,1,Jaycee Clubhouse,1324,Governor, ,160000,Gibson / Wilds,NPA,"3
"
13,MON,11/06/2018,1,Jaycee Clubhouse,1324,Governor, ,160000,Foley / Tutton,NPA,"4
"
14,MON,11/06/2018,1,Jaycee Clubhouse,1324,Governor, ,160000,Stanley / McJury,NPA,"2
"
15,MON,11/06/2018,1,Jaycee Clubhouse,1324,Governor, ,160000,WriteinVotes, ,"0
"
16,MON,11/06/2018,1,Jaycee Clubhouse,1324,Governor, ,160000,OverVotes, ,"2
"
17,MON,11/06/2018,1,Jaycee Clubhouse,1324,Governor, ,160000,UnderVotes, ,"9
"
18,MON,11/06/2018,1,Jaycee Clubhouse,1324,Attorney General, ,160200,Ashley Moody,REP,"385
"
19,MON,11/06/2018,1,Jaycee Clubhouse,1324,Attorney General, ,160200,Sean Shaw,DEM,"466
"
20,MON,11/06/2018,1,Jaycee Clubhouse,1324,Attorney General, ,160200,Jeffrey Marc Siskind,NPA,"21
"
21,MON,11/06/2018,1,Jaycee Clubhouse,1324,Attorney General, ,160200,OverVotes, ,"0
"
22,MON,11/06/2018,1,Jaycee Clubhouse,1324,Attorney General, ,160200,UnderVotes, ,"26
"
23,MON,11/06/2018,1,Jaycee Clubhouse,1324,Chief Financial Officer, ,160500,Jimmy Patronis,REP,"395
"
24,MON,11/06/2018,1,Jaycee Clubhouse,1324,Chief Financial Officer, ,160500,Jeremy Ring,DEM,"464
"
25,MON,11/06/2018,1,Jaycee Clubhouse,1324,Chief Financial Officer, ,160500,WriteinVotes, ,"1
"
26,MON,11/06/2018,1,Jaycee Clubhouse,1324,Chief Financial Officer, ,160500,OverVotes, ,"0
"
27,MON,11/06/2018,1,Jaycee Clubhouse,1324,Chief Financial Officer, ,160500,UnderVotes, ,"38
"
28,MON,11/06/2018,1,Jaycee Clubhouse,1324,Commissioner of Agriculture, ,160800,Matt Caldwell,REP,"381
"
29,MON,11/06/2018,1,Jaycee Clubhouse,1324,Commissioner of Agriculture, ,160800,"Nicole ""Nikki"" Fried",DEM,"482
"
30,MON,11/06/2018,1,Jaycee Clubhouse,1324,Commissioner of Agriculture, ,160800,OverVotes, ,"0
"
31,MON,11/06/2018,1,Jaycee Clubhouse,1324,Commissioner of Agriculture, ,160800,UnderVotes, ,"35
"
32,MON,11/06/2018,1,Jaycee Clubhouse,1324,State Representative, District 120,261200,Holly Raschein,REP,"481
"
33,MON,11/06/2018,1,Jaycee Clubhouse,1324,State Representative, District 120,261200,Steve Friedman,DEM,"403
"
34,MON,11/06/2018,1,Jaycee Clubhouse,1324,State Representative, District 120,261200,OverVotes, ,"0
"
35,MON,11/06/2018,1,Jaycee Clubhouse,1324,State Representative, District 120,261200,UnderVotes, ,"14
"
36,MON,11/06/2018,1,Jaycee Clubhouse,1324,County Commissioner, District 2,380020,Michelle Coldiron,REP,"417
"
